S. No,Filing Number,Date of Listing,Date of Upload,Order/Judgement
1401,2401105005872022,25-04-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009422022/04/Order-Challenge/04_order-Challange_004_165105283414988225162691122a14bf.pdf
1402,2401105005872022,25-04-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009422022/04/Order-Challenge/04_order-Challange_004_165105283414988225162691122a14bf.pdf
1403,2401105005872022,25-04-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009422022/04/Order-Challenge/04_order-Challange_004_165105283414988225162691122a14bf.pdf
1404,2401105005872022,25-04-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009422022/04/Order-Challenge/04_order-Challange_004_165105283414988225162691122a14bf.pdf
1405,2401105005962022,05-05-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009532022/04/Order-Challenge/04_order-Challange_004_1651910829453776953627628ad3837b.pdf
1406,2401105005962022,26-04-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009532022/04/Order-Challenge/04_order-Challange_004_165105409881815016762691612f3f1f.pdf
1407,2401105005962022,05-05-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009532022/04/Order-Challenge/04_order-Challange_004_1651910829453776953627628ad3837b.pdf
1408,2401105005962022,26-04-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009532022/04/Order-Challenge/04_order-Challange_004_165105409881815016762691612f3f1f.pdf
1409,2401105005962022,05-05-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009532022/04/Order-Challenge/04_order-Challange_004_1651910829453776953627628ad3837b.pdf
1410,2401105005962022,26-04-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009532022/04/Order-Challenge/04_order-Challange_004_165105409881815016762691612f3f1f.pdf
1411,2401105005962022,05-05-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009532022/04/Order-Challenge/04_order-Challange_004_1651910829453776953627628ad3837b.pdf
1412,2401105005962022,26-04-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009532022/04/Order-Challenge/04_order-Challange_004_165105409881815016762691612f3f1f.pdf
1413,2401105005962022,05-05-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009532022/04/Order-Challenge/04_order-Challange_004_1651910829453776953627628ad3837b.pdf
1414,2401105005962022,26-04-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009532022/04/Order-Challenge/04_order-Challange_004_165105409881815016762691612f3f1f.pdf
1415,2401105005962022,05-05-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009532022/04/Order-Challenge/04_order-Challange_004_1651910829453776953627628ad3837b.pdf
1416,2401105005962022,26-04-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009532022/04/Order-Challenge/04_order-Challange_004_165105409881815016762691612f3f1f.pdf
1417,2401105005962022,05-05-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009532022/04/Order-Challenge/04_order-Challange_004_1651910829453776953627628ad3837b.pdf
1418,2401105005962022,26-04-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009532022/04/Order-Challenge/04_order-Challange_004_165105409881815016762691612f3f1f.pdf
1419,2401105005962022,05-05-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009532022/04/Order-Challenge/04_order-Challange_004_1651910829453776953627628ad3837b.pdf
1420,2401105005962022,26-04-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009532022/04/Order-Challenge/04_order-Challange_004_165105409881815016762691612f3f1f.pdf
1421,2401105005962022,05-05-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009532022/04/Order-Challenge/04_order-Challange_004_1651910829453776953627628ad3837b.pdf
1422,2401105005962022,26-04-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009532022/04/Order-Challenge/04_order-Challange_004_165105409881815016762691612f3f1f.pdf
1423,2401105006042022,10-02-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_1676288506178803984463ea21faec4cf.pdf
1424,2401105006042022,16-01-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_1674107709159020544863c8db3d23973.pdf
1425,2401105006042022,13-01-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_1674105571136520379763c8d2e3c1993.pdf
1426,2401105006042022,09-01-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_167343550854508600863be99743bb96.pdf
1427,2401105006042022,22-12-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_1672225226159652384863ac21cae10c9.pdf
1428,2401105006042022,07-12-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_167048752980033313163919de9a8f53.pdf
1429,2401105006042022,09-11-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_166840188818055672806371cae010f81.pdf
1430,2401105006042022,26-09-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_1664452629295455654633588159e3d4.pdf
1431,2401105006042022,05-09-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_16626167941016160298631984da48fb1.pdf
1432,2401105006042022,28-07-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_1659352151127935138462e7b45713d95.pdf
1433,2401105006042022,28-06-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_165665791099431701162be97f65f8d7.pdf
1434,2401105006042022,30-05-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_1654161189110368801062987f254b706.pdf
1435,2401105006042022,10-05-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_1652356037665681591627cf3c56788f.pdf
1436,2401105006042022,10-02-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_1676288506178803984463ea21faec4cf.pdf
1437,2401105006042022,16-01-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_1674107709159020544863c8db3d23973.pdf
1438,2401105006042022,13-01-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_1674105571136520379763c8d2e3c1993.pdf
1439,2401105006042022,09-01-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_167343550854508600863be99743bb96.pdf
1440,2401105006042022,22-12-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_1672225226159652384863ac21cae10c9.pdf
1441,2401105006042022,07-12-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_167048752980033313163919de9a8f53.pdf
1442,2401105006042022,09-11-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_166840188818055672806371cae010f81.pdf
1443,2401105006042022,26-09-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_1664452629295455654633588159e3d4.pdf
1444,2401105006042022,05-09-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_16626167941016160298631984da48fb1.pdf
1445,2401105006042022,28-07-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_1659352151127935138462e7b45713d95.pdf
1446,2401105006042022,28-06-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_165665791099431701162be97f65f8d7.pdf
1447,2401105006042022,30-05-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_1654161189110368801062987f254b706.pdf
1448,2401105006042022,10-05-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_1652356037665681591627cf3c56788f.pdf
1449,2401105006042022,10-02-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_1676288506178803984463ea21faec4cf.pdf
1450,2401105006042022,16-01-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_1674107709159020544863c8db3d23973.pdf
1451,2401105006042022,13-01-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_1674105571136520379763c8d2e3c1993.pdf
1452,2401105006042022,09-01-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_167343550854508600863be99743bb96.pdf
1453,2401105006042022,22-12-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_1672225226159652384863ac21cae10c9.pdf
1454,2401105006042022,07-12-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_167048752980033313163919de9a8f53.pdf
1455,2401105006042022,09-11-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_166840188818055672806371cae010f81.pdf
1456,2401105006042022,26-09-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_1664452629295455654633588159e3d4.pdf
1457,2401105006042022,05-09-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_16626167941016160298631984da48fb1.pdf
1458,2401105006042022,28-07-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_1659352151127935138462e7b45713d95.pdf
1459,2401105006042022,28-06-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_165665791099431701162be97f65f8d7.pdf
1460,2401105006042022,30-05-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_1654161189110368801062987f254b706.pdf
1461,2401105006042022,10-05-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_1652356037665681591627cf3c56788f.pdf
1462,2401105006042022,10-02-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_1676288506178803984463ea21faec4cf.pdf
1463,2401105006042022,16-01-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_1674107709159020544863c8db3d23973.pdf
1464,2401105006042022,13-01-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_1674105571136520379763c8d2e3c1993.pdf
1465,2401105006042022,09-01-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_167343550854508600863be99743bb96.pdf
1466,2401105006042022,22-12-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_1672225226159652384863ac21cae10c9.pdf
1467,2401105006042022,07-12-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_167048752980033313163919de9a8f53.pdf
1468,2401105006042022,09-11-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_166840188818055672806371cae010f81.pdf
1469,2401105006042022,26-09-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_1664452629295455654633588159e3d4.pdf
1470,2401105006042022,05-09-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_16626167941016160298631984da48fb1.pdf
1471,2401105006042022,28-07-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_1659352151127935138462e7b45713d95.pdf
1472,2401105006042022,28-06-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_165665791099431701162be97f65f8d7.pdf
1473,2401105006042022,30-05-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_1654161189110368801062987f254b706.pdf
1474,2401105006042022,10-05-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_1652356037665681591627cf3c56788f.pdf
1475,2401105006042022,10-02-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_1676288506178803984463ea21faec4cf.pdf
1476,2401105006042022,16-01-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_1674107709159020544863c8db3d23973.pdf
1477,2401105006042022,13-01-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_1674105571136520379763c8d2e3c1993.pdf
1478,2401105006042022,09-01-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_167343550854508600863be99743bb96.pdf
1479,2401105006042022,22-12-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_1672225226159652384863ac21cae10c9.pdf
1480,2401105006042022,07-12-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_167048752980033313163919de9a8f53.pdf
1481,2401105006042022,09-11-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_166840188818055672806371cae010f81.pdf
1482,2401105006042022,26-09-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_1664452629295455654633588159e3d4.pdf
1483,2401105006042022,05-09-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_16626167941016160298631984da48fb1.pdf
1484,2401105006042022,28-07-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_1659352151127935138462e7b45713d95.pdf
1485,2401105006042022,28-06-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_165665791099431701162be97f65f8d7.pdf
1486,2401105006042022,30-05-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_1654161189110368801062987f254b706.pdf
1487,2401105006042022,10-05-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_1652356037665681591627cf3c56788f.pdf
1488,2401105006042022,10-02-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_1676288506178803984463ea21faec4cf.pdf
1489,2401105006042022,16-01-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_1674107709159020544863c8db3d23973.pdf
1490,2401105006042022,13-01-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_1674105571136520379763c8d2e3c1993.pdf
1491,2401105006042022,09-01-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_167343550854508600863be99743bb96.pdf
1492,2401105006042022,22-12-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_1672225226159652384863ac21cae10c9.pdf
1493,2401105006042022,07-12-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105009642022/04/Order-Challenge/04_order-Challange_004_167048752980033313163919de9a8f53.pdf
